diffusionRate,evaporationRate,food1,food2,food3,id,population,seed,wiggleAngle
22.4398510057012,96.71303819416794,921.0,848.0,1254.0,0,128.5518162259285,-2101583844,44.61694840116018
22.4398510057012,96.71303819416794,736.0,729.0,1282.0,0,128.5518162259285,-245007529,44.61694840116018
22.4398510057012,96.71303819416794,662.0,904.0,1138.0,0,128.5518162259285,-1579224857,44.61694840116018
22.4398510057012,96.71303819416794,552.0,732.0,1020.0,0,128.5518162259285,1551986852,44.61694840116018
22.4398510057012,96.71303819416794,697.0,881.0,1351.0,0,128.5518162259285,-747707416,44.61694840116018
98.26394303286891,78.85624562227727,618.0,1049.0,1583.0,9,188.29963444320455,-403926445,75.45894062741986
22.4398510057012,96.71303819416794,744.0,828.0,1551.0,0,128.5518162259285,1738367767,44.61694840116018
22.4398510057012,96.71303819416794,700.0,749.0,1254.0,0,128.5518162259285,1865299938,44.61694840116018
22.4398510057012,96.71303819416794,746.0,876.0,1358.0,0,128.5518162259285,1266642810,44.61694840116018
22.4398510057012,96.71303819416794,844.0,606.0,1282.0,0,128.5518162259285,763072270,44.61694840116018
22.4398510057012,96.71303819416794,626.0,600.0,1351.0,0,128.5518162259285,708240768,44.61694840116018
22.4398510057012,96.71303819416794,640.0,783.0,1672.0,0,128.5518162259285,-150387728,44.61694840116018
98.26394303286891,78.85624562227727,731.0,842.0,1399.0,9,188.29963444320455,-36601689,75.45894062741986
98.26394303286891,78.85624562227727,719.0,1092.0,1280.0,9,188.29963444320455,696593373,75.45894062741986
98.26394303286891,78.85624562227727,683.0,1040.0,1706.0,9,188.29963444320455,417436045,75.45894062741986
98.26394303286891,78.85624562227727,549.0,1037.0,1461.0,9,188.29963444320455,817042360,75.45894062741986
98.26394303286891,78.85624562227727,591.0,1047.0,1527.0,9,188.29963444320455,-1883829431,75.45894062741986
98.26394303286891,78.85624562227727,575.0,941.0,1331.0,9,188.29963444320455,-1959716238,75.45894062741986
98.26394303286891,78.85624562227727,621.0,1094.0,1628.0,9,188.29963444320455,-876754194,75.45894062741986
98.26394303286891,78.85624562227727,666.0,948.0,1283.0,9,188.29963444320455,-856128232,75.45894062741986
98.26394303286891,78.85624562227727,647.0,882.0,1515.0,9,188.29963444320455,-148537597,75.45894062741986
98.26394303286891,78.85624562227727,610.0,984.0,1467.0,9,188.29963444320455,-1957531434,75.45894062741986
98.26394303286891,78.85624562227727,619.0,927.0,1411.0,9,188.29963444320455,1523951519,75.45894062741986
98.26394303286891,78.85624562227727,549.0,986.0,1408.0,9,188.29963444320455,-586161994,75.45894062741986
98.26394303286891,78.85624562227727,655.0,870.0,1409.0,9,188.29963444320455,1298344484,75.45894062741986
98.26394303286891,78.85624562227727,597.0,858.0,1126.0,9,188.29963444320455,-677289251,75.45894062741986
98.26394303286891,78.85624562227727,651.0,1045.0,1557.0,9,188.29963444320455,1302571971,75.45894062741986
98.26394303286891,78.85624562227727,581.0,920.0,1503.0,9,188.29963444320455,1816534144,75.45894062741986
98.26394303286891,78.85624562227727,574.0,944.0,1487.0,9,188.29963444320455,-1288135139,75.45894062741986
98.26394303286891,78.85624562227727,666.0,865.0,1739.0,9,188.29963444320455,-339109327,75.45894062741986
98.26394303286891,78.85624562227727,582.0,834.0,1490.0,9,188.29963444320455,403059350,75.45894062741986
98.26394303286891,78.85624562227727,655.0,1070.0,1433.0,9,188.29963444320455,1877780134,75.45894062741986
98.26394303286891,78.85624562227727,601.0,1048.0,1225.0,9,188.29963444320455,1098085297,75.45894062741986
98.26394303286891,78.85624562227727,650.0,903.0,1554.0,9,188.29963444320455,1066189367,75.45894062741986
98.26394303286891,78.85624562227727,648.0,903.0,1525.0,9,188.29963444320455,686061659,75.45894062741986
98.26394303286891,78.85624562227727,705.0,1001.0,1348.0,9,188.29963444320455,-708425453,75.45894062741986
98.26394303286891,78.85624562227727,577.0,911.0,1442.0,9,188.29963444320455,1103053185,75.45894062741986
98.26394303286891,78.85624562227727,518.0,949.0,1543.0,9,188.29963444320455,1258561610,75.45894062741986
98.26394303286891,78.85624562227727,667.0,1017.0,1285.0,9,188.29963444320455,-583653433,75.45894062741986
11.729343689729387,12.939687652893623,230.0,385.0,787.0,8,116.92541364690096,450829582,16.276341228830837
11.729343689729387,12.939687652893623,274.0,380.0,638.0,8,116.92541364690096,161280201,16.276341228830837
98.26394303286891,78.85624562227727,672.0,945.0,1658.0,9,188.29963444320455,-1951222549,75.45894062741986
11.729343689729387,12.939687652893623,262.0,351.0,1259.0,8,116.92541364690096,2095326101,16.276341228830837
11.729343689729387,12.939687652893623,209.0,514.0,861.0,8,116.92541364690096,-481781808,16.276341228830837
98.26394303286891,78.85624562227727,526.0,908.0,1528.0,9,188.29963444320455,-229821622,75.45894062741986
98.26394303286891,78.85624562227727,622.0,1012.0,1496.0,9,188.29963444320455,1285550443,75.45894062741986
98.26394303286891,78.85624562227727,680.0,911.0,1324.0,9,188.29963444320455,1188094793,75.45894062741986
98.26394303286891,78.85624562227727,606.0,953.0,1689.0,9,188.29963444320455,-1901571395,75.45894062741986
11.729343689729387,12.939687652893623,238.0,444.0,842.0,8,116.92541364690096,548301142,16.276341228830837
11.729343689729387,12.939687652893623,228.0,381.0,959.0,8,116.92541364690096,-972129180,16.276341228830837
98.26394303286891,78.85624562227727,667.0,803.0,1478.0,9,188.29963444320455,199256064,75.45894062741986
98.26394303286891,78.85624562227727,679.0,859.0,1372.0,9,188.29963444320455,1929187584,75.45894062741986
11.729343689729387,12.939687652893623,213.0,391.0,1098.0,8,116.92541364690096,2086455170,16.276341228830837
98.26394303286891,78.85624562227727,574.0,908.0,1577.0,9,188.29963444320455,-674188750,75.45894062741986
11.729343689729387,12.939687652893623,205.0,388.0,1242.0,8,116.92541364690096,512177377,16.276341228830837
98.26394303286891,78.85624562227727,629.0,1006.0,1414.0,9,188.29963444320455,-86314810,75.45894062741986
98.26394303286891,78.85624562227727,617.0,1006.0,1298.0,9,188.29963444320455,945765823,75.45894062741986
98.26394303286891,78.85624562227727,538.0,872.0,1624.0,9,188.29963444320455,1757102058,75.45894062741986
11.729343689729387,12.939687652893623,195.0,394.0,1433.0,8,116.92541364690096,-1999158465,16.276341228830837
11.729343689729387,12.939687652893623,223.0,434.0,860.0,8,116.92541364690096,1397632589,16.276341228830837
98.26394303286891,78.85624562227727,559.0,985.0,1251.0,9,188.29963444320455,-1877475481,75.45894062741986
98.26394303286891,78.85624562227727,767.0,913.0,1260.0,9,188.29963444320455,1930416975,75.45894062741986
11.729343689729387,12.939687652893623,219.0,406.0,859.0,8,116.92541364690096,-1536175710,16.276341228830837
11.729343689729387,12.939687652893623,228.0,315.0,1307.0,8,116.92541364690096,2121990566,16.276341228830837
11.729343689729387,12.939687652893623,239.0,566.0,1123.0,8,116.92541364690096,-1084520257,16.276341228830837
11.729343689729387,12.939687652893623,226.0,426.0,1353.0,8,116.92541364690096,-1622927778,16.276341228830837
98.26394303286891,78.85624562227727,601.0,1132.0,1604.0,9,188.29963444320455,148106850,75.45894062741986
98.26394303286891,78.85624562227727,545.0,985.0,1335.0,9,188.29963444320455,-1876269069,75.45894062741986
98.26394303286891,78.85624562227727,490.0,1009.0,1406.0,9,188.29963444320455,935372325,75.45894062741986
98.26394303286891,78.85624562227727,651.0,1163.0,1396.0,9,188.29963444320455,303143602,75.45894062741986
11.729343689729387,12.939687652893623,244.0,402.0,866.0,8,116.92541364690096,-78607005,16.276341228830837
11.729343689729387,12.939687652893623,246.0,411.0,1029.0,8,116.92541364690096,238587586,16.276341228830837
11.729343689729387,12.939687652893623,247.0,354.0,1002.0,8,116.92541364690096,677195741,16.276341228830837
11.729343689729387,12.939687652893623,276.0,449.0,1179.0,8,116.92541364690096,-1852205518,16.276341228830837
98.26394303286891,78.85624562227727,561.0,931.0,1615.0,9,188.29963444320455,719095291,75.45894062741986
98.26394303286891,78.85624562227727,589.0,925.0,1523.0,9,188.29963444320455,2069718087,75.45894062741986
98.26394303286891,78.85624562227727,701.0,930.0,1361.0,9,188.29963444320455,1183801594,75.45894062741986
11.729343689729387,12.939687652893623,237.0,386.0,799.0,8,116.92541364690096,848306671,16.276341228830837
98.26394303286891,78.85624562227727,747.0,925.0,1476.0,9,188.29963444320455,-1817183230,75.45894062741986
11.729343689729387,12.939687652893623,258.0,352.0,1062.0,8,116.92541364690096,1067807281,16.276341228830837
11.729343689729387,12.939687652893623,208.0,367.0,1015.0,8,116.92541364690096,-387266330,16.276341228830837
11.729343689729387,12.939687652893623,244.0,424.0,831.0,8,116.92541364690096,-18663836,16.276341228830837
11.729343689729387,12.939687652893623,200.0,426.0,1033.0,8,116.92541364690096,2033402697,16.276341228830837
98.26394303286891,78.85624562227727,603.0,799.0,1579.0,9,188.29963444320455,-1270842406,75.45894062741986
11.729343689729387,12.939687652893623,212.0,465.0,1007.0,8,116.92541364690096,-1384572070,16.276341228830837
11.729343689729387,12.939687652893623,245.0,347.0,764.0,8,116.92541364690096,314810634,16.276341228830837
11.729343689729387,12.939687652893623,254.0,413.0,1056.0,8,116.92541364690096,-956414683,16.276341228830837
11.729343689729387,12.939687652893623,266.0,488.0,906.0,8,116.92541364690096,1079506315,16.276341228830837
11.729343689729387,12.939687652893623,247.0,555.0,716.0,8,116.92541364690096,-211186776,16.276341228830837
11.729343689729387,12.939687652893623,526.0,414.0,790.0,8,116.92541364690096,-1617681453,16.276341228830837
11.729343689729387,12.939687652893623,297.0,818.0,1322.0,8,116.92541364690096,1216383608,16.276341228830837
11.729343689729387,12.939687652893623,214.0,597.0,495.0,8,116.92541364690096,-1002903249,16.276341228830837
98.26394303286891,78.85624562227727,598.0,1022.0,1505.0,9,188.29963444320455,1009803796,75.45894062741986
11.729343689729387,12.939687652893623,201.0,360.0,784.0,8,116.92541364690096,1273565206,16.276341228830837
11.729343689729387,12.939687652893623,209.0,336.0,787.0,8,116.92541364690096,683432016,16.276341228830837
11.729343689729387,12.939687652893623,337.0,455.0,718.0,8,116.92541364690096,1173987471,16.276341228830837
11.729343689729387,12.939687652893623,208.0,407.0,958.0,8,116.92541364690096,1751823594,16.276341228830837
11.729343689729387,12.939687652893623,211.0,341.0,828.0,8,116.92541364690096,-1624307250,16.276341228830837
11.729343689729387,12.939687652893623,206.0,308.0,1081.0,8,116.92541364690096,2018068682,16.276341228830837
11.729343689729387,12.939687652893623,281.0,353.0,855.0,8,116.92541364690096,-1205856672,16.276341228830837
11.729343689729387,12.939687652893623,263.0,347.0,873.0,8,116.92541364690096,1040302458,16.276341228830837
11.729343689729387,12.939687652893623,261.0,416.0,2218.0,8,116.92541364690096,226819349,16.276341228830837
11.729343689729387,12.939687652893623,238.0,350.0,994.0,8,116.92541364690096,-314122461,16.276341228830837
11.729343689729387,12.939687652893623,251.0,491.0,1636.0,8,116.92541364690096,835982971,16.276341228830837
11.729343689729387,12.939687652893623,214.0,474.0,1626.0,8,116.92541364690096,-830029676,16.276341228830837
11.729343689729387,12.939687652893623,266.0,387.0,929.0,8,116.92541364690096,1859902900,16.276341228830837
11.729343689729387,12.939687652893623,213.0,444.0,698.0,8,116.92541364690096,-521851274,16.276341228830837
11.729343689729387,12.939687652893623,216.0,422.0,1174.0,8,116.92541364690096,949772687,16.276341228830837
11.729343689729387,12.939687652893623,211.0,448.0,794.0,8,116.92541364690096,-1385074713,16.276341228830837
11.729343689729387,12.939687652893623,192.0,521.0,988.0,8,116.92541364690096,-695382370,16.276341228830837
11.729343689729387,12.939687652893623,223.0,377.0,1031.0,8,116.92541364690096,1177614152,16.276341228830837
11.729343689729387,12.939687652893623,248.0,392.0,989.0,8,116.92541364690096,673130711,16.276341228830837
76.57479226131737,60.24522749783598,752.0,1172.0,1567.0,7,131.62004579856955,201649276,36.16494481601812
11.729343689729387,12.939687652893623,206.0,355.0,894.0,8,116.92541364690096,1740279185,16.276341228830837
11.729343689729387,12.939687652893623,201.0,478.0,729.0,8,116.92541364690096,-1283832525,16.276341228830837
11.729343689729387,12.939687652893623,219.0,555.0,1487.0,8,116.92541364690096,-512299578,16.276341228830837
11.729343689729387,12.939687652893623,263.0,305.0,730.0,8,116.92541364690096,-393741932,16.276341228830837
76.57479226131737,60.24522749783598,697.0,1227.0,2103.0,7,131.62004579856955,485662021,36.16494481601812
11.729343689729387,12.939687652893623,205.0,335.0,680.0,8,116.92541364690096,989288030,16.276341228830837
11.729343689729387,12.939687652893623,324.0,392.0,923.0,8,116.92541364690096,-529368834,16.276341228830837
11.729343689729387,12.939687652893623,227.0,435.0,1208.0,8,116.92541364690096,-2004552753,16.276341228830837
76.57479226131737,60.24522749783598,610.0,1231.0,2048.0,7,131.62004579856955,-378983221,36.16494481601812
76.57479226131737,60.24522749783598,671.0,954.0,1802.0,7,131.62004579856955,-1199782917,36.16494481601812
11.729343689729387,12.939687652893623,236.0,621.0,803.0,8,116.92541364690096,1785670807,16.276341228830837
11.729343689729387,12.939687652893623,227.0,450.0,1180.0,8,116.92541364690096,1486089491,16.276341228830837
76.57479226131737,60.24522749783598,724.0,1013.0,1424.0,7,131.62004579856955,374892281,36.16494481601812
11.729343689729387,12.939687652893623,244.0,919.0,509.0,8,116.92541364690096,667728616,16.276341228830837
11.729343689729387,12.939687652893623,246.0,447.0,677.0,8,116.92541364690096,-359974682,16.276341228830837
11.729343689729387,12.939687652893623,241.0,435.0,1134.0,8,116.92541364690096,-558569131,16.276341228830837
76.57479226131737,60.24522749783598,669.0,1069.0,1768.0,7,131.62004579856955,1107070436,36.16494481601812
76.57479226131737,60.24522749783598,636.0,1117.0,1911.0,7,131.62004579856955,1210755522,36.16494481601812
11.729343689729387,12.939687652893623,240.0,792.0,667.0,8,116.92541364690096,-1093717727,16.276341228830837
11.729343689729387,12.939687652893623,226.0,451.0,1896.0,8,116.92541364690096,-1357854548,16.276341228830837
76.57479226131737,60.24522749783598,690.0,995.0,2011.0,7,131.62004579856955,89611679,36.16494481601812
76.57479226131737,60.24522749783598,769.0,1008.0,1834.0,7,131.62004579856955,547767015,36.16494481601812
76.57479226131737,60.24522749783598,609.0,1168.0,1530.0,7,131.62004579856955,-378541127,36.16494481601812
76.57479226131737,60.24522749783598,723.0,1032.0,1986.0,7,131.62004579856955,-1654755438,36.16494481601812
76.57479226131737,60.24522749783598,739.0,881.0,1922.0,7,131.62004579856955,-1913523402,36.16494481601812
76.57479226131737,60.24522749783598,600.0,1292.0,2107.0,7,131.62004579856955,-1656345692,36.16494481601812
76.57479226131737,60.24522749783598,749.0,1012.0,1670.0,7,131.62004579856955,375304244,36.16494481601812
76.57479226131737,60.24522749783598,677.0,929.0,1832.0,7,131.62004579856955,1797818154,36.16494481601812
76.57479226131737,60.24522749783598,664.0,1094.0,1852.0,7,131.62004579856955,166570435,36.16494481601812
76.57479226131737,60.24522749783598,692.0,1114.0,2049.0,7,131.62004579856955,2013970346,36.16494481601812
76.57479226131737,60.24522749783598,721.0,1384.0,1784.0,7,131.62004579856955,647353271,36.16494481601812
76.57479226131737,60.24522749783598,712.0,1012.0,1794.0,7,131.62004579856955,-27040703,36.16494481601812
76.57479226131737,60.24522749783598,626.0,1309.0,1800.0,7,131.62004579856955,-2110263731,36.16494481601812
76.57479226131737,60.24522749783598,716.0,962.0,1963.0,7,131.62004579856955,7103521,36.16494481601812
76.57479226131737,60.24522749783598,653.0,1101.0,1869.0,7,131.62004579856955,1762234681,36.16494481601812
76.57479226131737,60.24522749783598,652.0,1292.0,1999.0,7,131.62004579856955,1899738278,36.16494481601812
76.57479226131737,60.24522749783598,600.0,1033.0,1804.0,7,131.62004579856955,1186402782,36.16494481601812
76.57479226131737,60.24522749783598,644.0,951.0,1998.0,7,131.62004579856955,-107888265,36.16494481601812
76.57479226131737,60.24522749783598,760.0,1008.0,1964.0,7,131.62004579856955,-1916624417,36.16494481601812
76.57479226131737,60.24522749783598,634.0,1236.0,1808.0,7,131.62004579856955,1803258685,36.16494481601812
76.57479226131737,60.24522749783598,674.0,994.0,1625.0,7,131.62004579856955,-1377780977,36.16494481601812
76.57479226131737,60.24522749783598,731.0,1181.0,1545.0,7,131.62004579856955,1468605647,36.16494481601812
76.57479226131737,60.24522749783598,777.0,1026.0,1822.0,7,131.62004579856955,-204430813,36.16494481601812
76.57479226131737,60.24522749783598,721.0,1000.0,1816.0,7,131.62004579856955,345995342,36.16494481601812
76.57479226131737,60.24522749783598,732.0,984.0,1687.0,7,131.62004579856955,571943219,36.16494481601812
76.57479226131737,60.24522749783598,767.0,1011.0,1837.0,7,131.62004579856955,128253910,36.16494481601812
76.57479226131737,60.24522749783598,721.0,1147.0,2044.0,7,131.62004579856955,282691764,36.16494481601812
76.57479226131737,60.24522749783598,660.0,1043.0,1825.0,7,131.62004579856955,788125692,36.16494481601812
76.57479226131737,60.24522749783598,598.0,1002.0,1793.0,7,131.62004579856955,1425040045,36.16494481601812
76.57479226131737,60.24522749783598,817.0,1121.0,1620.0,7,131.62004579856955,1023824782,36.16494481601812
76.57479226131737,60.24522749783598,786.0,1138.0,1815.0,7,131.62004579856955,865681492,36.16494481601812
76.57479226131737,60.24522749783598,761.0,1195.0,1841.0,7,131.62004579856955,-1467552354,36.16494481601812
76.57479226131737,60.24522749783598,695.0,1152.0,2124.0,7,131.62004579856955,-214288196,36.16494481601812
76.57479226131737,60.24522749783598,681.0,1087.0,1832.0,7,131.62004579856955,704508512,36.16494481601812
76.57479226131737,60.24522749783598,618.0,1319.0,2030.0,7,131.62004579856955,537779788,36.16494481601812
76.57479226131737,60.24522749783598,719.0,1088.0,2158.0,7,131.62004579856955,1313141902,36.16494481601812
76.57479226131737,60.24522749783598,706.0,981.0,1894.0,7,131.62004579856955,833044271,36.16494481601812
76.57479226131737,60.24522749783598,706.0,1053.0,1603.0,7,131.62004579856955,750211637,36.16494481601812
76.57479226131737,60.24522749783598,779.0,991.0,1768.0,7,131.62004579856955,-21686731,36.16494481601812
76.57479226131737,60.24522749783598,661.0,1072.0,1751.0,7,131.62004579856955,-2079511326,36.16494481601812
76.57479226131737,60.24522749783598,666.0,1033.0,1865.0,7,131.62004579856955,529819966,36.16494481601812
76.57479226131737,60.24522749783598,710.0,979.0,1766.0,7,131.62004579856955,741309142,36.16494481601812
76.57479226131737,60.24522749783598,653.0,1025.0,2169.0,7,131.62004579856955,1900989909,36.16494481601812
76.57479226131737,60.24522749783598,802.0,1206.0,2022.0,7,131.62004579856955,947224185,36.16494481601812
76.57479226131737,60.24522749783598,722.0,899.0,1631.0,7,131.62004579856955,259424782,36.16494481601812
76.57479226131737,60.24522749783598,725.0,1147.0,1664.0,7,131.62004579856955,-1080692676,36.16494481601812
76.57479226131737,60.24522749783598,586.0,1183.0,1881.0,7,131.62004579856955,-1052470454,36.16494481601812
76.57479226131737,60.24522749783598,675.0,912.0,1891.0,7,131.62004579856955,-687136435,36.16494481601812
76.57479226131737,60.24522749783598,633.0,1083.0,1927.0,7,131.62004579856955,-320907626,36.16494481601812
76.57479226131737,60.24522749783598,629.0,1025.0,1746.0,7,131.62004579856955,-1961018804,36.16494481601812
76.57479226131737,60.24522749783598,640.0,1127.0,1946.0,7,131.62004579856955,1972490770,36.16494481601812
76.57479226131737,60.24522749783598,680.0,1142.0,1793.0,7,131.62004579856955,177241831,36.16494481601812
76.57479226131737,60.24522749783598,701.0,1061.0,1737.0,7,131.62004579856955,399699019,36.16494481601812
76.57479226131737,60.24522749783598,817.0,1243.0,1941.0,7,131.62004579856955,-1583351927,36.16494481601812
76.57479226131737,60.24522749783598,793.0,1028.0,1903.0,7,131.62004579856955,-727024442,36.16494481601812
64.9535669279185,22.290656679392335,289.0,1482.0,2996.0,6,192.00274191024374,-1129026694,67.41932149923991
64.9535669279185,22.290656679392335,226.0,1025.0,2670.0,6,192.00274191024374,-1495506071,67.41932149923991
76.57479226131737,60.24522749783598,684.0,1165.0,1721.0,7,131.62004579856955,-725966247,36.16494481601812
64.9535669279185,22.290656679392335,331.0,1486.0,2914.0,6,192.00274191024374,2094032324,67.41932149923991
76.57479226131737,60.24522749783598,697.0,1267.0,1561.0,7,131.62004579856955,-183124628,36.16494481601812
64.9535669279185,22.290656679392335,241.0,647.0,2824.0,6,192.00274191024374,2093989371,67.41932149923991
64.9535669279185,22.290656679392335,256.0,1180.0,3243.0,6,192.00274191024374,-1365451182,67.41932149923991
64.9535669279185,22.290656679392335,278.0,848.0,2958.0,6,192.00274191024374,140166325,67.41932149923991
64.9535669279185,22.290656679392335,231.0,901.0,3278.0,6,192.00274191024374,1629363025,67.41932149923991
64.9535669279185,22.290656679392335,305.0,811.0,3193.0,6,192.00274191024374,1357680765,67.41932149923991
64.9535669279185,22.290656679392335,324.0,1029.0,3049.0,6,192.00274191024374,-695380156,67.41932149923991
64.9535669279185,22.290656679392335,260.0,1445.0,3142.0,6,192.00274191024374,1675764918,67.41932149923991
64.9535669279185,22.290656679392335,254.0,1033.0,3093.0,6,192.00274191024374,35426902,67.41932149923991
64.9535669279185,22.290656679392335,258.0,1394.0,3099.0,6,192.00274191024374,-1965441545,67.41932149923991
